l,C_l_GoE,C_l_LCDM,D_l_GoE,D_l_LCDM
296,3.858579340627943e-09,2.9034208571855573e-09,5.3987811979009044e-05,4.062358850139851e-05
297,3.820595906615263e-09,2.879630550091564e-09,5.381755348270609e-05,4.056295795942525e-05
298,3.782991777631156e-09,2.8559992747584304e-09,5.364669620444429e-05,4.0500993514984395e-05
299,3.745762507861374e-09,2.832526285794573e-09,5.3475248704066556e-05,4.0437707216027384e-05
300,3.708903729295397e-09,2.809210844367607e-09,5.330321968583025e-05,4.03731112237821e-05
301,3.6724111496940363e-09,2.786052217835446e-09,5.313061799212439e-05,4.030721780818537e-05
302,3.6362805506725334e-09,2.7630496794328226e-09,5.2957452598068095e-05,4.0240039343941205e-05
303,3.6005077858937678e-09,2.7402025080106665e-09,5.2783732606975856e-05,4.0171588307201944e-05
304,3.565088779366389e-09,2.717509987825836e-09,5.260946724667461e-05,4.0101877272869326e-05
305,3.5300195238426705e-09,2.694971408378602e-09,5.243466586665481e-05,4.0030918912509156e-05
306,3.495296079311047e-09,2.6725860642953554e-09,5.2259337936036666e-05,3.995872599287294e-05
307,3.460914571578327e-09,2.6503532552539053e-09,5.2083493042330354e-05,3.988531137501678e-05
308,3.4268711909366694e-09,2.628272285948794e-09,5.190714089096703e-05,3.9810688014006905e-05
309,3.3931621909106075e-09,2.6063424660940953e-09,5.173029130557792e-05,3.973486895920027e-05
310,3.3597838870793033e-09,2.5845631104610287e-09,5.155295422899381e-05,3.9657867355085124e-05
311,3.326732655969549e-09,2.562933538947924e-09,5.1375139724939364e-05,3.9579696442667244e-05
312,3.2940049340149513e-09,2.541453076679917e-09,5.1196857980392816e-05,3.9500369561384354e-05
313,3.2615972165769153e-09,2.5201210541358924e-09,5.1018119308581174e-05,3.9419900151530655e-05
314,3.2295060570231533e-09,2.4989368073001417e-09,5.083893415257983e-05,3.9338301757171525e-05
315,3.1977280658595542e-09,2.4778996778362983e-09,5.065931308948458e-05,3.9255588029527987e-05
316,3.1662599099113097e-09,2.4570090132810767e-09,5.0479266835121906e-05,3.9171772730808196e-05
317,3.1350983115493926e-09,2.4362641672554484e-09,5.0298806249263965e-05,3.9086869738462936e-05
318,3.1042400479584922e-09,2.4156644996908562e-09,5.011794234131202e-05,3.900089304984043e-05
319,3.073681950442725e-09,2.3952093770681797e-09,4.99366862764128e-05,3.891385678721498e-05
320,3.0434209037655074e-09,2.3748981726671807e-09,4.9755049381970674e-05,3.8825775203163246e-05
321,3.013453845520085e-09,2.3547302668241918e-09,4.957304315451799e-05,3.873666268626025e-05
322,2.983777765527339e-09,2.334705047195888e-09,4.9390679266904924e-05,3.864653376706707e-05
323,2.9543897052576754e-09,2.3148219090270678e-09,4.9207969575771285e-05,3.855540312438165e-05
324,2.9252867572737856e-09,2.2950802554203388e-09,4.902492612925978e-05,3.8463285591722276e-05
325,2.8964660646913712e-09,2.2754794976057898e-09,4.884156117493281e-05,3.837019616401434e-05
326,2.8679248206548306e-09,2.256019055208649e-09,4.8657887167851435e-05,3.8276150004448456e-05
327,2.8396602678252684e-09,2.2366983565131683e-09,4.8473916778778484e-05,3.818116245148005e-05
328,2.811669697878105e-09,2.2175168387208744e-09,4.828966290246482e-05,3.808524902593763e-05
329,2.7839504510078106e-09,2.198473948201517e-09,4.810513866597934e-05,3.798842543820847e-05
330,2.7564999154373505e-09,2.179569140735054e-09,4.792035743704287e-05,3.789070759546919e-05
331,2.7293155269301206e-09,2.1608018817431333e-09,4.773533283232708e-05,3.779211160892942e-05
332,2.7023947683021756e-09,2.1421716465085674e-09,4.7550078725678426e-05,3.7692653801055894e-05
333,2.6757351689327582e-09,2.1236779203813887e-09,4.736460925622883e-05,3.759235071274459e-05
334,2.6493343042712386e-09,2.105320198970174e-09,4.717893883635481e-05,3.7491219110409074e-05
335,2.6231897953386824e-09,2.0870979883173814e-09,4.699308215944725e-05,3.7389275992952956e-05
336,2.5972993082223783e-09,2.069010805057517e-09,4.6807054207454464e-05,3.728653859859438e-05
337,2.5716605535618194e-09,2.051058176557073e-09,4.662087025816253e-05,3.7183024411511664e-05
338,2.546271286024699e-09,2.0332396410352008e-09,4.643454589217689e-05,3.70787511682785e-05
339,2.521129303771657e-09,2.0155547476642334e-09,4.6248096999571056e-05,3.6973736864058973e-05
340,2.496232447908538e-09,1.9980030566491785e-09,4.606153978616756e-05,3.686799975853152e-05
341,2.471578601925179e-09,1.980584139285466e-09,4.587489077941972e-05,3.676155838151341e-05
342,2.4471656911196994e-09,1.9632975779942425e-09,4.5688166833861376e-05,3.6654431538256394e-05
343,2.4229916820075063e-09,1.946142966334653e-09,4.550138513609468e-05,3.654663831438628e-05
344,2.399054581714253e-09,1.929119908992574e-09,4.5314563209286175e-05,3.643819808045889e-05
345,2.3753524373521475e-09,1.9122280217453895e-09,4.512771891714343e-05,3.6329130496106655e-05
346,2.351883335379104e-09,1.895466931402466e-09,4.4940870467345455e-05,3.6219455513750675e-05
347,2.3286454009402785e-09,1.878836275721032e-09,4.475403641440095e-05,3.610919338185361e-05
348,2.305636797191757e-09,1.8623357032973236e-09,4.456723566191164e-05,3.599836464769122e-05
349,2.282855724606097e-09,1.8459648734328379e-09,4.438048746421679e-05,3.5886990159619744e-05
350,2.2603004202596697e-09,1.8297234559756928e-09,4.419381142739927e-05,3.577509106881879e-05
351,2.2379691571017455e-09,1.8136111311371167e-09,4.400722750963292e-05,3.5662688830490116e-05
352,2.2158602432054197e-09,1.797627589283208e-09,4.382075602085422e-05,3.5549805204494194e-05
353,2.193972021000484e-09,1.7817725307021145e-09,4.363441762174122e-05,3.5436462255407066e-05
354,2.172302866488538e-09,1.7660456653469216e-09,4.344823332198626e-05,3.5322682351982424e-05
355,2.150851188440628e-09,1.7504467125545634e-09,4.3262224477849103e-05,3.5208488166004486e-05
356,2.129615427577811e-09,1.7349754007411372e-09,4.307641278897955e-05,3.509390267051855e-05
357,2.108594055735124e-09,1.719631467074082e-09,4.2890820294500136e-05,3.497894913742807e-05
358,2.0877855750095214e-09,1.7044146571217508e-09,4.27054693683419e-05,3.486365113444849e-05
359,2.067188516892329e-09,1.6893247244809106e-09,4.2520382713826036e-05,3.4748032521408594e-05
360,2.046801441386976e-09,1.6743614303828456e-09,4.233558335748899e-05,3.46321174458933e-05
361,2.026622936112669e-09,1.6595245432787111e-09,4.215109464214725e-05,3.451593033822167e-05
362,2.0066516153948288e-09,1.6448138384048878e-09,4.1966940219201816e-05,3.439949590575636e-05
363,1.986886119343141e-09,1.6302290973291105e-09,4.178314404018329e-05,3.428283912654198e-05
364,1.9673251129181046e-09,1.615770107478211e-09,4.159973034754052e-05,3.416598524227154e-05
365,1.947967284987019e-09,1.6014366616483234e-09,4.141672366467704e-05,3.404895975058098e-05
366,1.9288113473703867e-09,1.5872285574984726e-09,4.1234148785241294e-05,3.3931788396674155e-05
367,1.909856033879771e-09,1.5731455970284913e-09,4.105203076167907e-05,3.38144971642816e-05
368,1.8911000993481335e-09,1.5591875860422364e-09,4.0870394893056744e-05,3.369711226595785e-05
369,1.872542318653754e-09,1.5453543335971081e-09,4.0689266712166664e-05,3.357966013272362e-05
370,1.8541814857388398e-09,1.5316456514409214e-09,4.050867197192721e-05,3.346216740306079e-05
371,1.836016412623944e-09,1.5180613534371634e-09,4.0328636631091056e-05,3.334466091126883e-05
372,1.8180459284193602e-09,1.5046012549797397e-09,4.014918683927756e-05,3.322716767519357e-05
373,1.8002688783346443e-09,1.491265172398282e-09,3.997034892134551e-05,3.310971488333968e-05
374,1.7826841226874528e-09,1.4780529223551452e-09,3.979214936112486e-05,3.2992329881380044e-05
375,1.7652905359128604e-09,1.4649643212351954e-09,3.961461478452605e-05,3.287504015807609e-05
376,1.7480870055743703e-09,1.451999184529534e-09,3.9437771942048446e-05,3.27578733306246e-05
377,1.7310724313777822e-09,1.4391573262142782e-09,3.92616476907087e-05,3.2640857129447394e-05
378,1.7142457241891147e-09,1.4264385581255375e-09,3.908626897541248e-05,3.2524019382441536e-05
379,1.6976058050577547e-09,1.4138426893317213e-09,3.891166280979302e-05,3.240738799870869e-05
380,1.6811516042459955e-09,1.4013695255042927e-09,3.8737856256541316e-05,3.2290990951782936e-05
381,1.6648820602661295e-09,1.3890188682881114e-09,3.856487640725368e-05,3.2174856262377965e-05
382,1.648796118926225e-09,1.376790514672459e-09,3.8392750361823045e-05,3.205901198067457e-05
383,1.632892732385703e-09,1.364684256363853e-09,3.822150520740102e-05,3.194348616817072e-05
384,1.617170858221813e-09,1.3526998791617294e-09,3.8051167996958676e-05,3.1828306879116866e-05
385,1.6016294585080845e-09,1.3408371623380666e-09,3.7881765727474414e-05,3.1713502141560306e-05
386,1.5862674989057823e-09,1.3290958780219824e-09,3.7713325317777514e-05,3.159909993802209e-05
387,1.5710839477693926e-09,1.3174757905903379e-09,3.7545873586076965e-05,3.148512818583157e-05
388,1.5560777752671131e-09,1.3059766560653387e-09,3.737943722720497e-05,3.1371614717143306e-05
389,1.5412479525172994e-09,1.2945982215201098e-09,3.721404278960515e-05,3.1258587258661965e-05
390,1.526593450741768e-09,1.2833402244931748e-09,3.7049716652095324e-05,3.114607341110062e-05
391,1.5121132404368353e-09,1.2722023924127582e-09,3.68864850004352e-05,3.103410062839883e-05
392,1.4978062905629206e-09,1.2611844420317875e-09,3.6724373803729055e-05,3.0922696196726347e-05
393,1.4836715677534991e-09,1.2502860788744278e-09,3.656340879069366e-05,3.081188721329889e-05
394,1.4697080355441632e-09,1.2395069966949799e-09,3.6403615425821554e-05,3.070170056503255e-05
395,1.4559146536224754e-09,1.2288468769498758e-09,3.624501888546934e-05,3.059216290706252e-05
396,1.4422903770992867e-09,1.2183053882835415e-09,3.608764403390088e-05,3.0483300641153244e-05
397,1.4288341558021275e-09,1.2078821860287991e-09,3.593151539931467e-05,3.0375139894025644e-05
398,1.415544933591225e-09,1.1975769117224574e-09,3.577665714988417e-05,3.0267706495627317e-05
399,1.4024216476986887e-09,1.1873891926367295e-09,3.562309306984018e-05,3.0161025957372026e-05
400,1.3894632280912985e-09,1.1773186413270096e-09,3.547084653562235e-05,3.005512345037301e-05
401,1.3766685968573565e-09,1.1673648551965815e-09,3.531994049212858e-05,2.9950023783696234e-05
402,1.3640366676179478e-09,1.1575274160787097e-09,3.517039742908813e-05,2.9845751382657343e-05
403,1.351566344962956e-09,1.1478058898365854e-09,3.502223935758565e-05,2.9742330267187334e-05
404,1.3392565239121067e-09,1.13819982598152e-09,3.487548778676117e-05,2.963978403029032e-05
405,1.3271060894012703e-09,1.128708757309746e-09,3.473016370071127e-05,2.953813581661676e-05
406,1.3151139157942218e-09,1.1193321995581577e-09,3.458628753561566e-05,2.943740830117499e-05
407,1.3032788664199991e-09,1.1100696510792639e-09,3.444387915711265e-05,2.933762366820317e-05
408,1.2915997931359522e-09,1.1009205925355945e-09,3.430295783794592e-05,2.9238803590223132e-05
409,1.280075535916548e-09,1.091884486613767e-09,3.416354223590475e-05,2.914096920729721e-05
410,1.2687049224679459e-09,1.0829607777583677e-09,3.4025650372078546e-05,2.9044141106508133e-05
411,1.2574867678683192e-09,1.0741488919257837e-09,3.388929960944604e-05,2.8948339301681855e-05
412,1.2464198742338557e-09,1.065448236358062e-09,3.375450663181819e-05,2.885358321337198e-05
413,1.2355030304103424e-09,1.0568581993768648e-09,3.36212874231537e-05,2.8759891649124368e-05
414,1.2247350116901946e-09,1.048378150197522e-09,3.348965724726445e-05,2.8667282784039015e-05
415,1.2141145795547626e-09,1.0400074387631877e-09,3.3359630627927825e-05,2.8575774141646674e-05
416,1.2036404814417182e-09,1.0317453955990503e-09,3.323122132942208e-05,2.8485382575116033e-05
417,1.1933114505372808e-09,1.0235913316865145e-09,3.3104442337499596e-05,2.839612424880692e-05
418,1.1831262055930364e-09,1.0155445383572707e-09,3.297930584081259e-05,2.830801462018465e-05
419,1.173083450767057e-09,1.0076042872071188e-09,3.2855823212805055e-05,2.8221068422109588e-05
420,1.1631818754890206e-09,9.997698300293926e-10,3.27340049940835e-05,2.813529964551537e-05
421,1.1534201543489916e-09,9.920403987678205e-10,3.261386087527874e-05,2.8050721522488912e-05
422,1.143796947009524e-09,9.844152054886216e-10,3.249539968041028e-05,2.796734650976439e-05
423,1.1343108981407228e-09,9.768934423716353e-10,3.237862935076414e-05,2.7885186272643182e-05
424,1.1249606373778699e-09,9.694742817202455e-10,3.2263556929293995e-05,2.780425166935077e-05
425,1.1157447793012389e-09,9.62156875989864e-10,3.215018854555575e-05,2.7724552735841497e-05
426,1.106661923437683e-09,9.549403578347178e-10,3.2038529401184146e-05,2.764609867106152e-05
427,1.0977106542835913e-09,9.478238401726647e-10,3.192858375592042e-05,2.7568897822679566e-05
428,1.0888895413487926e-09,9.40806416267773e-10,3.182035491419894e-05,2.7492957673295148e-05
429,1.080197139220983e-09,9.33887159830372e-10,3.171384521230059e-05,2.7418284827133268e-05
430,1.0716319876502598e-09,9.270651251342913e-10,3.160905600608066e-05,2.7344884997234324e-05
431,1.0631926116533227e-09,9.203393471509867e-10,3.150598765927777e-05,2.727276299314766e-05
432,1.0548775216369438e-09,9.137088417002769e-10,3.140463953241167e-05,2.7201922709137425e-05
433,1.0466852135402503e-09,9.071726056173653e-10,3.130500997227535e-05,2.713236711290806e-05
434,1.0386141689954497e-09,9.00729616935888e-10,3.1207096302029625e-05,2.7064098234858247e-05
435,1.0306628555065427e-09,8.943788350866622e-10,3.1110894811904964e-05,2.6997117157870264e-05
436,1.0228297266456636e-09,8.88119201111876e-10,3.101640075051848e-05,2.69314240076433e-05
437,1.0151132222666359e-09,8.819496378944192e-10,3.09236083168117e-05,2.6867017943577937e-05
438,1.007511768735363e-09,8.758690504020823e-10,3.0832510652615705e-05,2.6803897150219695e-05
439,1.000023779176703e-09,8.698763259463636e-10,3.0743099835850646e-05,2.6742058829269712e-05
440,9.92647653737449e-10,8.639703344556145e-10,3.0655366874365736e-05,2.668149919217014e-05
441,9.85381779865098e-10,8.58149928762277e-10,3.056930170042729e-05,2.6622213453272514e-05
442,9.782245326020675e-10,8.524139449039819e-10,3.0484893165861514e-05,2.656419582359749e-05
443,9.711742748950469e-10,8.46761202438257e-10,3.0402129037859487e-05,2.6507439505193838e-05
444,9.642293579192048e-10,8.411905047706576e-10,3.032099599545222e-05,2.64519366861061e-05
445,9.573881214169542e-10,8.357006394960888e-10,3.02414796266635e-05,2.6397678535959196e-05
446,9.506488940510232e-10,8.30290378753139e-10,3.0163564426348872e-05,2.6344655202169447e-05
447,9.440099937715917e-10,8.249584795912502e-10,3.0087233794729878e-05,2.629285580679175e-05
448,9.374697281972367e-10,8.197036843505321e-10,3.001247003663149e-05,2.6242268444011923e-05
449,9.31026395009515e-10,8.145247210541032e-10,2.993925436143369e-05,2.6192880178295475e-05
450,9.246782823609413e-10,8.094203038127764e-10,2.986756688374546e-05,2.6144677043202117e-05
451,9.184236692962113e-10,8.04389133241987e-10,2.9797386624812473e-05,2.609764404087768e-05
452,9.122608261864833e-10,7.994298968908285e-10,2.9728691514668502e-05,2.6051765142234082e-05
453,9.061880151765764e-10,7.945412696830928e-10,2.9661458395041773e-05,2.6007023287828958e-05
454,9.002034906449272e-10,7.897219143702116e-10,2.959566302302719e-05,2.596340038945662e-05
455,8.943054996762009e-10,7.849704819960195e-10,2.953128007553681e-05,2.5920877332462714e-05
456,8.884922825464106e-10,7.802856123732469e-10,2.9468283154539708e-05,2.587943397879449e-05
457,8.827620732204578e-10,7.756659345716778e-10,2.940664479310416e-05,2.583904917079971e-05
458,8.771130998619856e-10,7.711100674179033e-10,2.934633646225455e-05,2.579970073578688e-05
459,8.715435853554476e-10,7.666166200066102e-10,2.9287328578655528e-05,2.576136549135989e-05
460,8.660517478403165e-10,7.621841922233471e-10,2.9229590513136884e-05,2.5724019251540327e-05
461,8.606358012573309e-10,7.578113752787128e-10,2.9173090600071614e-05,2.568763683369074e-05
462,8.552939559067214e-10,7.534967522539183e-10,2.911779614762108e-05,2.5652192066252528e-05
463,8.50024419018314e-10,7.492388986576619e-10,2.9063673448859974e-05,2.5617657797311604e-05
464,8.448253953334428e-10,7.450363829942701e-10,2.9010687793794478e-05,2.5584005904005594e-05
465,8.396950876985768e-10,7.408877673430359e-10,2.8958803482286665e-05,2.5551207302785635e-05
466,8.346316976705837e-10,7.367916079487056e-10,2.8907983837898332e-05,2.551923196054646e-05
467,8.296334261335149e-10,7.327464558230246e-10,2.8858191222666405e-05,2.5488048906637103e-05
468,8.246984739268289e-10,7.287508573572837e-10,2.8809387052823038e-05,2.5457626245765772e-05
469,8.198250424849131e-10,7.248033549457593e-10,2.8761531815471606e-05,2.542793117181053e-05
470,8.150113344877974e-10,7.209024876199623e-10,2.8714585086230844e-05,2.539892998254838e-05
471,8.102555545228988e-10,7.170467916935689e-10,2.8668505547857494e-05,2.537058809531375e-05
472,8.055559097576501e-10,7.132348014179128e-10,2.8623251009858142e-05,2.5342870063597553e-05
473,8.009106106228296e-10,7.094650496478925e-10,2.857877842909962e-05,2.5315739594597067e-05
474,7.963178715063935e-10,7.057360685181217e-10,2.853504393142674e-05,2.528915956772585e-05
475,7.917759114575972e-10,7.020463901291466e-10,2.8492002834295198e-05,2.526309205409261e-05
476,7.872829549011573e-10,6.983945472435216e-10,2.8449609670426426e-05,2.523749833695678e-05
477,7.828372323611969e-10,6.947790739915121e-10,2.8407818212490197e-05,2.5212338933167317e-05
478,7.784369811946623e-10,6.911985065861706e-10,2.836658149881907e-05,2.5187573615590558e-05
479,7.740804463339183e-10,6.876513840475133e-10,2.8325851860158667e-05,2.516316143653175e-05
480,7.697658810381415e-10,6.84136248935479e-10,2.8285580947454688e-05,2.5139060752153106e-05
481,7.654915476531503e-10,6.80651648091344e-10,2.8245719760677615e-05,2.5115229247890625e-05
482,7.612557183792559e-10,6.771961333872279e-10,2.8206218678683892e-05,2.5091623964870096e-05
483,7.570566760466798e-10,6.737682624832882e-10,2.8167027490110282e-05,2.506820132732102e-05
484,7.528927148980733e-10,6.703665995921853e-10,2.8128095425297363e-05,2.5044917170986097e-05
